number,TeacherID,speaker,utterance,ut,rc,PCA_best_dim_1,PCA_best_dim_2,PCA_best_dim_3,PCA_best_dim_4,PCA_best_dim_5,PCA_best_dim_6,PCA_best_dim_7,PCA_best_dim_8,PCA_best_dim_9,PCA_best_dim_10,PCA_best_dim_11,PCA_best_dim_12,PCA_best_dim_13,PCA_best_dim_14,PCA_best_dim_15,PCA_best_dim_16,PCA_best_dim_17
386,3026,T,"So look at, look at where the graph starts. ",E,OD,-0.068144026,-0.03233222,0.269022295,-0.765710423,0.192132831,0.079873083,2.702410017,1.891792638,0.51764232,-0.191319604,3.288458302,0.169854541,0.131830942,5.226146879,-0.293323083,1.075234817,0.500827949
387,3026,T,"How many meters should he be from this motion detector, Lavelle? ",Q,OD,-0.225615084,-0.471929899,1.529827369,-1.37576535,2.129334307,-0.366296234,-0.349080175,-1.647153868,0.477685402,1.763201992,-2.320163069,1.671934139,0.52655605,1.352616639,-2.228140432,0.127726154,0.385545466
388,3026,S,One. Four. ,Rs,OD,-0.118421438,0.035514223,0.071122003,0.060509029,-0.015877624,0.198619374,0.112213339,-0.068160515,0.13998313,0.123240102,0.087079498,0.052578814,-0.0889248,0.066822042,0.067821933,0.267424661,-0.006440658
389,3026,T,"Ok, here’s some good graphs.",E,OD,-0.218915481,-0.440214641,1.438658279,-1.2859982,1.995258563,-0.330989009,-0.32024933,-1.548466781,0.45657901,1.660704375,-2.169710407,1.57072443,0.488088497,1.272254477,-2.084642781,0.13645731,0.361046332
390,3026,T,Who’s this right here?  Let me get it going. ,P,OD,1.042205643,-0.119334408,-0.578284386,0.675678006,0.493785105,-0.324119101,-0.354617745,0.29847808,0.093520029,-0.337903059,0.109035634,-0.115835651,-0.465003912,0.011584872,-0.436428827,-1.257555104,0.171588741
391,3026,T,Let me get these graphs up. ,P,OD,-0.403013766,-0.729734527,-1.225388718,2.285230814,1.122096489,-0.661319289,-0.631914052,0.475195889,0.292567729,-0.079046941,-0.326318456,-0.245525462,-1.31731534,0.895318503,-0.440197505,-1.282662437,-1.525420463
392,3026,T,Look at number one. ,P,OD,0.686740365,-0.455711501,-0.049127694,0.157616427,-1.147989308,0.588720609,0.136144792,-1.003808836,0.539652584,0.848990506,0.323266438,4.210905252,-2.117585302,-0.124973049,2.965797619,0.233832378,-0.431549389
393,3026,T,Describe how you had to match your graph to each segment of the graph. ,P,OD,1.398468521,0.244895637,-0.663478005,1.690528067,-1.130288841,-1.749037203,2.718679902,-1.04079624,-0.124653908,0.696102831,-0.415359344,0.546797162,2.582808775,-0.368679045,0.182941565,0.771071911,-0.823934774
394,3026,T,"So if your graph was going at a slope that was a steep slope, what did you have to do? ",Q,OD,-0.371991866,-0.576965171,1.620417734,1.648803,-1.325994158,-0.828226353,2.008768273,-0.205930332,0.082558658,0.619244006,-1.35129448,-1.322526621,0.044280099,-0.507031095,0.454717895,0.310323845,0.641848591
395,3026,T,If it was a straight line what did you have to do? ,Q,OD,-1.542563992,-0.721505619,-1.219969158,-1.653729681,-0.796677063,-0.554198814,0.208495915,-0.933519242,0.688690531,-0.204256336,0.345911247,-0.476529747,0.188276836,-0.331082227,0.10122266,-0.704313606,-0.241586484
396,3026,S,Oh.,Ry,,-0.752897113,-0.070363735,1.971700926,0.137955111,-0.006056132,0.052195843,-0.462368044,0.309119132,-0.653447794,0.276600685,0.544277135,-0.190353541,0.92340406,0.015981571,1.093482908,-1.113626483,-0.408984409
397,3026,T,"This person did a really good job, I think.",Fs,,-1.206094023,-0.145990849,3.329257299,0.19327374,0.000959219,-0.052392394,-0.872783318,0.578604591,-1.220184166,0.386143959,0.870846875,-0.363876652,1.646496102,-0.020333049,1.82609789,-2.100091585,-0.696515659
398,3026,S,That was mine. ,Rs,,-0.118421438,0.035514223,0.071122003,0.060509029,-0.015877624,0.198619374,0.112213339,-0.068160515,0.13998313,0.123240102,0.087079498,0.052578814,-0.0889248,0.066822042,0.067821933,0.267424661,-0.006440658
399,3026,T,"Oh, it was? ",Fq,,-0.752897113,-0.070363735,1.971700926,0.137955111,-0.006056132,0.052195843,-0.462368044,0.309119132,-0.653447794,0.276600685,0.544277135,-0.190353541,0.92340406,0.015981571,1.093482908,-1.113626483,-0.408984409
400,3026,S,Uh unh. It can’t be.,Rs,,1.851423491,-1.784624259,-0.078691406,0.00636741,0.447991473,0.647250211,-0.002679061,0.058536525,-0.257779254,-0.121612023,0.895812148,-0.125244558,-0.077657692,-0.767784107,-0.457428335,-1.103633731,1.799398482
401,3026,T,"So this one did pretty good, too. ",Fs,,-0.54201003,-0.319925433,2.001681727,-0.730814995,1.237490143,-0.213333554,-0.483238833,-0.771787673,-0.11533015,1.164450017,-1.052802671,0.856173398,0.845442934,0.785766466,-0.683678797,-0.600133346,-0.007627777
402,3026,S,That’s mine. That one in the corner is messed up; that’s mines. ,Rs,,-1.6444283,-0.048964931,-1.289450106,0.659783505,-0.074963843,-0.028958771,-0.800026677,-0.823133144,-1.149438167,-0.441352352,0.964169919,0.735784988,1.349795297,-0.492649264,-0.563500397,0.995801996,0.800612851
403,3026,T,Mines or just mine? ,Fs,,-0.821204116,0.359681284,-0.750136574,-0.271505077,-1.092715831,-0.041264601,-0.901959692,-0.739826801,0.280550701,2.136845471,1.576416209,-0.555676659,0.090778875,-0.542650081,-0.833227097,0.246094683,-0.429673175
404,3026,S,Mines ain’t a word. ,Rs,,-1.472376437,-0.608690441,-0.900856869,-0.626804436,-1.391766392,-0.089080413,-0.312119794,-2.101048962,1.068339612,0.943754185,2.980342969,-0.130355428,0.900258703,-1.563240544,-2.137956425,-0.068953394,-1.589174291
405,3026,T,It’s not a word. ,Fs,,-1.091245664,-0.506770738,-0.895976246,-1.424625216,-0.33804748,-0.458298892,0.349940304,-0.255889769,0.37923839,-0.47776104,-0.618509924,-0.41555167,-0.141451014,0.212271969,0.836482105,-0.592187578,0.285991403
406,3026,S,There it goes. Mines ain’t no word. ,Rs,,-1.562640104,-0.651637418,-0.965655461,-0.672625333,-1.48349231,-0.108260399,-0.340408669,-2.236574859,1.130230044,0.998455124,3.173227201,-0.142551044,0.96620427,-1.671911383,-2.285008316,-0.091378597,-1.694689867
407,3026,S,Mine is a word that you can barely see. ,Rs,,-1.415520407,-0.687532392,-1.21834233,-1.919669968,-0.445437431,-0.677271649,0.429182627,-0.318466187,0.458990141,-0.678094757,-0.853706403,-0.571595165,-0.158959754,0.260755281,1.092702166,-0.878724994,0.383468758
408,3026,S,Mines is mines. That’s mine right there. ,Rs,,-0.282366254,-1.076507484,-0.633043939,-0.418003053,-0.759185891,0.175056081,-0.213760067,-1.37590809,0.609726557,0.578429945,2.319196558,-0.136061111,0.574756035,-1.332863656,-1.599665825,-0.470974272,-0.384406736
409,3026,T,"Look at this one. Describe to me on your particular graph, on number one,",P,OD,1.123120624,-0.154530504,-0.368327819,0.933782987,-1.252350243,-0.541148173,1.429805493,-1.11586737,0.247466284,0.845121709,-0.022427758,2.794683852,0.029745686,-0.266005556,1.864167161,0.499092917,-0.670252955
410,3026,T,"what did you have to do in order to match the segment of the graph,  ",Q,OD,-1.739795148,-0.868294046,-1.540708413,-2.414714716,-0.552827383,-0.896244405,0.50842495,-0.381042605,0.538741892,-0.878428471,-1.088902878,-0.72763866,-0.176468492,0.309238591,1.348922225,-1.165262407,0.480946112
411,3026,T,ok? So for this graph what did he have to do to make it a straight line? ,Q,OD,-1.766066522,-0.861884229,-1.495585758,-2.192028173,-0.738194325,-0.794635253,0.370997933,-0.72356201,0.65860616,-0.579044564,-0.369807593,-0.651023638,0.024453655,-0.035880456,0.745759639,-1.024664836,0.109846358
412,3026,S,Be still? ,Rs,OD,-0.118421438,0.035514223,0.071122003,0.060509029,-0.015877624,0.198619374,0.112213339,-0.068160515,0.13998313,0.123240102,0.087079498,0.052578814,-0.0889248,0.066822042,0.067821933,0.267424661,-0.006440658
413,3026,T,"He had to be still, right? ",Fy,OD,1.358962264,-1.32958964,-0.041238051,0.019902818,0.3320242,0.535092503,0.026044038,0.026862266,-0.158338659,-0.060398991,0.693628988,-0.080788714,-0.080474469,-0.559132571,-0.326115771,-0.760869133,1.347938699
414,3026,T,So that’s what you should be describing to me.,P,OD,-0.761358265,0.24284094,-0.200389016,-0.634425405,-0.045026563,1.059398584,1.221496357,2.114755945,-0.718202238,0.516393095,-0.361918262,0.768888546,-0.572830162,-1.259769719,-1.006833212,0.090154563,-0.409942419
415,3026,T,What did you have to do to make the line go down? ,Q,OD,-1.577657778,-0.777913219,-1.37952537,-2.167192342,-0.499132407,-0.786758027,0.468803788,-0.349754396,0.498866016,-0.778261614,-0.971304641,-0.649616913,-0.167714123,0.284996936,1.220812196,-1.021993701,0.432207435
416,3026,S,Move closer. ,Rs,OD,-1.09124566,-0.50677074,-0.895976246,-1.424625216,-0.338047478,-0.458298892,0.349940305,-0.255889769,0.379238387,-0.477761041,-0.618509926,-0.41555167,-0.141451016,0.21227197,0.836482106,-0.592187581,0.285991407
417,3026,T,"You had to move closer to the wall, right? ",Fs,OD,-1.577657772,-0.777913221,-1.37952537,-2.16719234,-0.499132405,-0.786758025,0.468803788,-0.349754396,0.498866015,-0.778261613,-0.971304638,-0.649616912,-0.167714124,0.284996934,1.220812193,-1.021993702,0.432207438
418,3026,T,"Ok, what did you have to do to make the line go up? ",Q,OD,-1.6749402,-0.832141715,-1.476235196,-2.315705765,-0.531349392,-0.852449853,0.492576485,-0.368527321,0.522791541,-0.838361728,-1.041863583,-0.696429961,-0.172966745,0.299541929,1.297678212,-1.107954924,0.461450641
419,3026,S,Move back. ,Rs,OD,-0.118421438,0.035514223,0.071122003,0.060509029,-0.015877624,0.198619374,0.112213339,-0.068160515,0.13998313,0.123240102,0.087079498,0.052578814,-0.0889248,0.066822042,0.067821933,0.267424661,-0.006440658
420,3026,T,"You had to go back,",Fs,OD,-0.118421438,0.035514223,0.071122003,0.060509029,-0.015877624,0.198619374,0.112213339,-0.068160515,0.13998313,0.123240102,0.087079498,0.052578814,-0.0889248,0.066822042,0.067821933,0.267424661,-0.006440658
421,3026,T,because you’re increasing your what? On the X axis? ,Fq,OD,-0.207749488,-0.38735588,1.286709787,-1.136386283,1.771798957,-0.272143631,-0.272197923,-1.383988315,0.421401696,1.489875008,-1.918955928,1.402041571,0.423975915,1.138317514,-1.845480038,0.151009235,0.320214428
422,3026,S,"Um, um… ",Ry,,-1.415520407,-0.687532392,-1.218342331,-1.919669969,-0.445437431,-0.677271649,0.429182628,-0.318466187,0.45899014,-0.678094757,-0.853706404,-0.571595166,-0.158959754,0.260755281,1.092702167,-0.878724994,0.383468759
423,3026,T,Your distance. ,Fs,OD,-1.021058101,-0.393955553,-0.576863911,-0.397699946,-0.933136801,0.006819517,-0.170675416,-1.423419477,0.75888745,0.670249491,2.01592181,-0.069377347,0.570530868,-1.019886348,-1.402696971,0.043172624,-1.06159641
424,3026,T,Ok? So is direction important on your graph? ,Q,OD,0.725935135,-0.890063991,-0.915521586,1.761465786,0.467499017,-0.691811015,0.36750155,0.013419258,0.035219627,0.091349248,-0.044103007,-0.03547624,-0.054400382,0.170092834,-0.348260667,-0.890877945,-0.556142694
425,3026,S,Yeah. ,Ry,OD,-0.198212465,1.079729514,-0.506658536,0.060662842,-0.692931556,0.03286418,-1.217426774,0.442274337,-0.366166597,2.780650851,0.23714553,-0.801701747,-0.579061267,0.359604063,0.33859571,0.499467411,0.554805113
426,3026,T,"Yes, that’s where your velocity comes in",Fs,OD,-1.6444283,-0.048964931,-1.289450106,0.659783505,-0.074963842,-0.028958771,-0.800026677,-0.823133144,-1.149438168,-0.441352352,0.964169917,0.735784988,1.349795297,-0.492649264,-0.563500396,0.995801997,0.800612852
427,3026,T,your direction and your speed. ,E,OD,0.27074373,0.438446288,-0.823330321,1.189762391,0.573053593,-0.710120084,-0.489450025,0.381466876,0.280117917,-0.309799193,-0.295853265,-0.116318156,-0.743650063,0.50972228,-0.362011254,-1.121765081,-0.846684279
428,3026,T,"Now, how fast…. Does your speed effect the graph? ",Q,PD,0.6178784,1.079338946,0.052096569,-0.720942911,-0.007242384,-0.366927768,1.538154742,1.310634958,0.436658219,-0.464647674,1.919548783,0.139287348,0.15617044,3.220805401,-0.313593195,0.199572418,0.404545086
429,3026,T,The straightness of it? ,Q,PD,-0.086998056,-0.006889804,0.194809686,-0.455878129,0.114128911,0.124402942,1.731086265,1.156810208,0.376020124,-0.073359715,2.087941254,0.125876143,0.049047539,3.291400069,-0.157893703,0.77230601,0.310602222
430,3026,S,Yes. ,Ry,PD,-1.021058104,-0.393955553,-0.576863912,-0.397699947,-0.933136803,0.006819516,-0.170675416,-1.42341948,0.758887452,0.670249491,2.015921813,-0.069377347,0.570530869,-1.019886349,-1.402696973,0.043172625,-1.061596414
431,3026,T,How? How does speed come into play here? ,Fq,PD,0.001634214,2.006867735,0.065669509,0.289332147,1.318263406,2.318045906,1.016867953,-0.905820246,0.384802721,-1.102095205,-0.350728303,-0.16407771,0.561454549,-0.326715854,0.421063957,-0.575167351,-1.194289146
432,3026,S,Because you’ve got to [inaudible] back. ,Rs,PD,-0.802725922,0.455822718,2.045745902,0.396676993,-1.991323381,-0.382020958,-1.082723097,-0.48051517,-0.015154723,-2.481905296,0.3032779,0.587649035,-2.038538832,0.216678758,-1.816654883,0.913640746,0.303468699
433,3026,T,You’re got to what?,Fq,PD,-0.18541747,-0.281638348,0.98281286,-0.83716245,1.324879813,-0.154452881,-0.176095111,-1.055031354,0.351047048,1.148216263,-1.417447094,1.064675887,0.29575072,0.870443659,-1.367154543,0.180113098,0.238550669
434,3026,S,Move back. ,Rs,PD,-0.118421438,0.035514223,0.071122003,0.060509029,-0.015877624,0.198619374,0.112213339,-0.068160515,0.13998313,0.123240102,0.087079498,0.052578814,-0.0889248,0.066822042,0.067821933,0.267424661,-0.006440658
435,3026,S,Move as fast as you can then [inaudible]. ,Rs,PD,-0.726692091,0.409121777,1.826343247,0.359324997,-1.771829409,-0.317505367,-0.949952383,-0.434697985,0.002082817,-2.192444699,0.279255855,0.528196786,-1.821915051,0.200028012,-1.607268572,0.841838958,0.269034328
436,3026,T,If you went faster what happened to your line? ,Q,PD,1.398468518,0.244895634,-0.663478002,1.690528063,-1.130288838,-1.749037198,2.718679897,-1.040796237,-0.124653907,0.69610283,-0.415359344,0.54679716,2.582808768,-0.368679045,0.182941565,0.771071908,-0.823934769
437,3026,T,What happened to the line? You’re getting there.,Q,OD,-1.082826678,0.346504294,-0.336144524,-0.98189262,-0.059601034,1.489788182,1.776137863,3.206214163,-1.147294917,0.71296959,-0.586417145,1.127043405,-0.81478284,-1.923065592,-1.544160778,0.001519514,-0.611693295
438,3026,T,You said you had to hurry up and get there. ,P,OD,-0.304325892,1.629634593,-0.259542301,0.516044954,0.959146945,3.313921918,0.258787546,-2.308548278,1.487358593,0.331851621,0.526710888,-2.200089327,-1.543023767,0.163248955,0.831978234,0.909931387,1.856430548
439,3026,T,"Why did you have to hurry up, because what were you trying to do? ",Q,OD,-1.577657776,-0.777913217,-1.379525369,-2.167192339,-0.499132406,-0.786758025,0.468803788,-0.349754397,0.498866016,-0.778261611,-0.97130464,-0.649616913,-0.167714123,0.284996936,1.220812195,-1.021993699,0.432207436
440,3026,S,Match the line. ,Rs,OD,-1.415520407,-0.687532392,-1.21834233,-1.919669967,-0.445437432,-0.677271649,0.429182628,-0.318466187,0.45899014,-0.678094756,-0.853706404,-0.571595166,-0.158959754,0.260755281,1.092702166,-0.878724993,0.383468759
441,3026,T,Match that line. ,Fy,OD,-1.415520407,-0.687532392,-1.21834233,-1.919669967,-0.445437432,-0.677271649,0.429182628,-0.318466187,0.45899014,-0.678094756,-0.853706404,-0.571595166,-0.158959754,0.260755281,1.092702166,-0.878724993,0.383468759
442,3026,T,Ok? So why do you need to go fast for some lines and slower for some lines? ,Q,PD,-1.78612011,-0.894117138,-1.58676071,-2.485435393,-0.568168805,-0.927526227,0.519745281,-0.389982093,0.550135,-0.907047573,-1.122502374,-0.749930587,-0.178969742,0.316164778,1.385525088,-1.206196323,0.494871448
443,3026,S,"Some, when you’re like that, you got to go up or down. ",Rs,PD,-0.207749478,-0.387355878,1.286709811,-1.136386286,1.771798984,-0.272143632,-0.272197923,-1.383988305,0.421401687,1.489875011,-1.91895597,1.402041583,0.423975912,1.138317537,-1.845480031,0.151009234,0.320214444
444,3026,T,"Ok, so you’re talking about the slant of the line?",Fq,PD,-1.6749402,-0.832141715,-1.476235196,-2.315705766,-0.531349392,-0.852449854,0.492576485,-0.368527321,0.522791542,-0.838361728,-1.041863583,-0.696429961,-0.172966746,0.299541929,1.297678212,-1.107954924,0.461450641
445,3026,S,Yeah. ,Ry,PD,-0.198212465,1.079729514,-0.506658536,0.060662842,-0.692931556,0.03286418,-1.217426774,0.442274337,-0.366166597,2.780650851,0.23714553,-0.801701747,-0.579061267,0.359604063,0.33859571,0.499467411,0.554805113
446,3026,T,"Ok, we call that slope. ",Fs,SK,-0.474055186,-0.715648154,0.10171034,1.917695244,-0.09960974,-0.596104624,0.668272229,0.16733289,0.346323084,0.225651988,-0.99286661,-0.925722763,-1.095884619,0.198588314,-0.143516009,-0.304994944,-0.221743704
447,3026,T,Remember slope from math class? ,P,SK,2.245392484,-2.148651957,-0.108654081,-0.004460905,0.540765293,0.736976381,-0.02565754,0.083875934,-0.337331732,-0.170582445,1.05755868,-0.160809231,-0.075404272,-0.93470534,-0.562478392,-1.377845406,2.160566313
448,3026,T,The slope of the line?,P,SK,-0.545096611,-0.701561784,1.428809381,1.550159664,-1.321315959,-0.530889959,1.968458498,-0.140530109,0.400078443,0.530350911,-1.659414764,-1.60592006,-0.874453899,-0.498141871,0.153165488,0.672672534,1.081933045
449,3026,T,"So how steep this line is, the slope of the line, that is your what? ",Q,SK,-0.63043164,-0.848976985,1.700346873,1.848089812,-1.582403632,-0.676791825,2.339707539,-0.155004026,0.452097505,0.61177308,-2.008713622,-1.937619842,-1.031559723,-0.611134659,0.170234194,0.753722119,1.29960779
450,3026,S,Speed? ,Rs,SK,0.93889327,1.664857385,-0.142947681,-0.337088141,-0.197934572,-0.538376711,-0.177183986,0.162576592,0.230940268,-0.463691845,-0.165509253,0.07269562,0.071759551,-0.039070029,-0.165727306,-0.591675755,0.134473636
451,3026,T,That’s your speed. ,Fy,SK,0.93889327,1.664857385,-0.142947681,-0.337088141,-0.197934572,-0.538376711,-0.177183986,0.162576592,0.230940268,-0.463691845,-0.165509253,0.07269562,0.071759551,-0.039070029,-0.165727306,-0.591675755,0.134473636
452,3026,T,"How steep this line is is dependent on how fast you are going, isn’t it? ",E,SK,-0.667003796,-0.912154928,1.816720078,1.975774154,-1.694298346,-0.739321196,2.498814267,-0.161207134,0.474391389,0.646668292,-2.15841313,-2.079776887,-1.098890789,-0.659560137,0.177549355,0.788457651,1.392896964
453,3026,T,"If you notice, if you ran real quickly it went steeper, but if you were slow it went up very slowly, right? ",E,PD,0.979526477,-0.634339039,-0.092854857,0.192928207,-1.559666287,0.730575605,0.144847138,-1.34404459,0.684986931,1.112899745,0.409152598,5.723023961,-2.855280031,-0.19471672,4.019606963,0.221617003,-0.586134381
454,3026,T," Remember, it’s measuring your distance over time. ",E,PD,1.882117207,-1.734151962,-0.099432894,0.042715037,0.042964348,0.718720466,0.017642882,-0.247479263,-0.088605477,0.132157326,0.878976459,1.191675401,-0.711676277,-0.734206714,0.50525697,-0.960677545,1.464713347
455,3026,T,"So if you’re going faster you’re going over more distance in less time and that’s why your graphs are going to steeper, ok? ",E,PD,1.159521622,-0.27776768,0.615484262,-0.834334786,1.142120202,-0.207006965,-0.28971042,-0.673316668,0.170272651,0.547720682,-0.836239579,0.766663172,0.285017433,0.277203267,-1.374881648,-0.780490005,1.033152971
456,3026,T,"Alright, can someone tell me what we mean by constant speed? ",Q,SK,1.643769743,2.751086163,-0.285660803,-0.602152924,-0.319305873,-1.029707432,-0.370115538,0.31640133,0.29157836,-0.85497981,-0.333901754,0.086106824,0.178882451,-0.109664742,-0.3214268,-1.16440937,0.228416499
457,3026,T,"George, put the money up unless you’re going to buy me more pencils. ",P,,-0.900483706,0.515866791,2.327835031,0.444700988,-2.273529919,-0.464969578,-1.253428305,-0.539422977,-0.037317273,-2.854068928,0.334163386,0.664087635,-2.317055124,0.23808686,-2.085865859,1.00595733,0.347741466
458,3026,S,That’s all I got.,Rs,,-0.18541747,-0.281638348,0.98281286,-0.83716245,1.324879813,-0.154452881,-0.176095111,-1.055031354,0.351047048,1.148216263,-1.417447094,1.064675887,0.29575072,0.870443659,-1.367154543,0.180113098,0.238550669
459,3026,T,"What is meant by constant speed. George, [inaudible]. ",Q,SK,0.634757943,1.851661164,0.734662942,-0.187680158,-1.075910467,-0.79643908,-0.708266849,-0.020692144,0.161990111,-1.621534248,-0.069421074,0.310504606,-0.794735577,0.027532957,-1.003272561,-0.304468608,0.272211129
460,3026,S,The same speed? ,Rs,SK,0.93889327,1.664857385,-0.142947681,-0.337088141,-0.197934572,-0.538376711,-0.177183986,0.162576592,0.230940268,-0.463691845,-0.165509253,0.07269562,0.071759551,-0.039070029,-0.165727306,-0.591675755,0.134473636
461,3026,T,"The speed stays the same, ok?",Fy,SK,-0.438587804,-0.825390616,-1.387452557,2.563321032,1.26434325,-0.768811624,-0.724929975,0.543115439,0.311640803,-0.104332823,-0.377993198,-0.282788496,-1.470864153,0.998880558,-0.503699932,-1.476423321,-1.715292936
462,3026,T,"That means your not accelerating, you’re not decelerating, you’re not slowing down or speeding up. ",E,SK,-0.251406482,1.775873042,-0.891845561,0.060765384,-1.144300842,-0.077639281,-2.103853514,0.782564237,-0.703599749,4.552258013,0.33718955,-1.371222121,-0.90581891,0.554792077,0.519111561,0.654162577,0.928968959
463,3026,T,It’s staying constant; it’s staying the same. ,E,SK,-0.071286364,-0.028091816,0.256653528,-0.714071709,0.179132178,0.087294726,2.540522726,1.769295568,0.494038621,-0.171659624,3.08837213,0.162524807,0.118033708,4.90368908,-0.270751521,1.024746683,0.469123662
464,3026,T,And when you do your time graphs in just a minute you’re going to realize what happened when you do not move or you stay the same. ,E,OD,-0.237525487,-0.528312579,1.69190574,-1.535351393,2.36769119,-0.429064635,-0.400335009,-1.822597573,0.515207876,1.945419984,-2.587634464,1.851862508,0.594942814,1.495482704,-2.483247359,0.112204096,0.429099482
465,3026,T,What is the relationship between acceleration and velocity? Tell me what velocity is. ,Q,SK,-1.765651751,0.278297441,-1.401487207,0.933369507,0.50713056,0.30997482,-0.545753176,0.556354107,-2.277909939,-0.863171768,-0.179027407,1.283594398,1.228429765,-0.396864689,-0.151813613,1.329005768,1.638567276
466,3026,S,Speed? ,Rs,SK,0.93889327,1.664857385,-0.142947681,-0.337088141,-0.197934572,-0.538376711,-0.177183986,0.162576592,0.230940268,-0.463691845,-0.165509253,0.07269562,0.071759551,-0.039070029,-0.165727306,-0.591675755,0.134473636
467,3026,T,"It deals with speed, but what else? ",Fq,SK,0.518531085,-0.120353558,0.572532383,-1.004508841,2.32108015,-1.810600535,0.141395917,-0.071455625,-0.669344179,-0.258166659,0.954567485,-0.857596037,-1.185607308,-1.298844041,0.959632364,2.234797131,-0.936826726
468,3026,S,The direction. The direction of the motion. ,Rs,SK,-0.438587807,-0.825390621,-1.38745256,2.56332104,1.264343253,-0.768811623,-0.724929977,0.54311544,0.311640803,-0.104332822,-0.3779932,-0.282788497,-1.470864158,0.998880562,-0.503699934,-1.476423326,-1.71529294
469,3026,T,The direction of motion.,Fy,SK,-0.403013766,-0.729734527,-1.225388718,2.285230814,1.122096489,-0.66131929,-0.631914052,0.475195888,0.292567729,-0.079046941,-0.326318457,-0.245525461,-1.317315339,0.895318504,-0.440197506,-1.282662438,-1.525420463
470,3026,T,"So we’re adding speed which is our rate of distance over time and we’re giving it direction, meaning, what direction are we going to walk in? ",E,SK,0.851304437,-0.753111237,0.130876703,-0.296901651,2.417821336,-1.651157158,-0.084490368,0.101759658,-0.620164474,-0.320542402,0.932569388,-0.856884047,-1.354079457,-1.108429965,0.576294217,1.224554693,-0.754514726
471,3026,T,So if you look at that picture on page 134 it shows the path of someone walking around a park. ,E,OD,-0.237525491,-0.528312578,1.691905738,-1.535351391,2.367691191,-0.429064634,-0.40033501,-1.822597573,0.515207873,1.94541998,-2.587634464,1.85186251,0.594942815,1.495482705,-2.483247358,0.112204099,0.429099483
472,3026,T,"Do me a favor – run up to Ms. C[inaudible]’s, Ms. [inaudible] and Ms. [inaudible]’s room and see if any of these kids are in there because I owe them a lunch pass, ok? If they’re there, give it to them; if not, [inaudible]. ",P,,-0.973802046,0.560899843,2.53940188,0.480718985,-2.485184823,-0.527181042,-1.38145721,-0.583603834,-0.053939186,-3.133191652,0.357327501,0.721416588,-2.525942344,0.254142938,-2.287774092,1.075194768,0.38094604
473,3026,T,So velocity means – it’s depending on speed and direction. ,E,SK,0.420088466,1.376391641,-0.863003133,0.625856221,0.284998468,-0.787805784,-0.639258415,0.281090899,-0.273613195,-0.769468087,-0.300288468,0.236546486,0.076393794,0.206413194,-0.264610049,-0.705831648,0.131535483
474,3026,T,"So if I’m walking a straight line, what could I do to change my velocity? ",Q,OD,-1.909568986,0.252607111,-1.656509915,1.441140635,0.650027994,-0.02084432,-1.172446056,-0.197065758,-2.524805965,-1.273588478,-0.058471734,1.292885903,1.759395635,0.039960192,0.241050474,1.668263582,2.217944988
475,3026,S,Run. ,Rs,OD,-0.574624429,0.315719887,1.387537938,0.284621006,-1.332841464,-0.188474181,-0.684410954,-0.343063618,0.036557895,-1.6135235,0.231211767,0.409292293,-1.38866749,0.16672652,-1.188495947,0.698235385,0.200165581
476,3026,T,"I could go faster; I could start running, right?",Fs,OD,1.24609906,-1.407575541,-0.18366091,-0.312841591,0.363063696,0.984078466,0.537751446,1.067886795,-0.601191836,0.101255954,0.560086054,0.239638196,-0.307448341,-1.264911121,-0.883296146,-0.976763416,1.33208825
477,3026,T,"That’s one way of changing velocity. Or, what if I stay at the same speed; I’m walking and walking and walking and I turn over here.",E,OD,-2.052860788,0.269974545,-1.794720469,1.551591165,0.703300445,-0.038401416,-1.27521881,-0.207378177,-2.737989095,-1.385334766,-0.070115832,1.392110473,1.907261271,0.037811244,0.254908758,1.780330697,2.395895841
478,3026,T,Will I change velocity? ,Q,OD,-1.551339477,0.209188535,-1.310983533,1.165014316,0.516846872,0.023048419,-0.91551418,-0.171284709,-1.99184815,-0.994222764,-0.029361487,1.044824488,1.38973155,0.045332563,0.206404766,1.3880958,1.773067861
479,3026,S,No. Yes. You change like motion. ,Rs,OD,-1.240846914,-0.263327238,2.09262234,-0.029839261,-0.370995504,-0.053808808,-0.690439823,-0.157528528,-0.564572248,0.526076557,1.407253586,-0.287722476,1.389652097,-0.428869878,0.710407538,-1.479537525,-0.911555461
480,3026,T,When I turn I change what?,Q,OD,-1.551339477,0.209188535,-1.310983533,1.165014316,0.516846872,0.023048419,-0.91551418,-0.171284709,-1.99184815,-0.994222764,-0.029361487,1.044824488,1.38973155,0.045332563,0.206404766,1.3880958,1.773067861
481,3026,S,Velocity. Motion. Direction. ,Rs,OD,-0.438587849,-0.825390587,-1.387452564,2.563321,1.26434323,-0.768811598,-0.724929987,0.543115417,0.31164072,-0.104332856,-0.377993189,-0.28278845,-1.47086406,0.998880531,-0.503699911,-1.476423229,-1.71529282
482,3026,T,I change direction. ,Fs,OD,-0.977176621,-0.260272996,-1.268186124,1.725122566,0.81947168,-0.319135436,-0.773714116,0.151955591,-0.84964021,-0.536634852,-0.177839971,0.399649512,0.036208104,0.470325533,-0.116896368,0.052716679,0.123823697
